longitude,latitude,t,x1,x2,y
6,0,3,0.28814558099381116,0.6044470572474059,8.931678936796107
7,0,3,0.8413986575018212,0.8964823991250795,11.876698578094459
8,0,3,0.44317708702734737,0.792924127506039,9.111813911869845
9,0,3,0.17304972347660363,0.9815351920001236,8.973812357975163
10,0,3,0.11452711222626355,0.8744248918925419,7.032162096522036
11,0,3,0.7978805960212307,0.22077736539283155,11.118354476555272
0,1,3,0.6489051514456138,0.2974356844772569,7.952164872914017
1,1,3,0.501745998146996,0.9013896719746952,32.992871144044926
2,1,3,0.2856402082321652,0.48308357997175266,30.313978755936514
3,1,3,0.6366958284853916,0.4018682100433191,35.836679277804386
4,1,3,0.3683419053302235,0.7081655367485341,61.523921620933216
5,1,3,0.5395385433522519,0.318443348770051,36.86944235402326
6,1,3,0.7620668019798759,0.4452702358499905,45.60414451366873
7,1,3,0.8398874811543805,0.44241686888196996,45.553876084106506
8,1,3,0.10495741202168796,0.1640686570906702,17.55070215134922
9,1,3,0.5106313083459157,0.06275002592132195,10.349742735417653
10,1,3,0.6454886627441757,0.6797557579179839,41.65724435101504
11,1,3,0.1530668142526591,0.0639553034994339,9.66038431005689
0,2,3,0.0017596491043597728,0.2342894921167209,5.062054968894524
1,2,3,0.9670457532300503,0.8022902907883628,47.92191181325717
2,2,3,0.8078665332650923,0.5460616032596614,56.13644975612485
3,2,3,0.27406758936347153,0.36841155975151996,47.802259760430786
4,2,3,0.27908960707212593,0.3460601759451679,53.3061810487555
5,2,3,0.12067964142197818,0.08144038539747844,19.63823647703038
6,2,3,0.48068826499085704,0.034739512428968444,13.575613243811102
7,2,3,0.9323019787625625,0.20524927151389638,39.89682068682622
8,2,3,0.9149274257682686,0.4831361445504271,77.18831422651111
9,2,3,0.24387509597581103,0.850625569079787,104.70064178125199
10,2,3,0.3948582964158739,0.6191225604535967,62.578229147586555
11,2,3,0.970239530226589,0.3275738860471874,24.92565109428575
0,3,3,0.2756196336037614,0.4838104986651147,8.589249597507463
1,3,3,0.9378494408664138,0.2828030015613727,26.48893952488154
2,3,3,0.7690121570235064,0.007590044728818857,9.555911150626862
3,3,3,0.8847186881060606,0.10022792540738645,25.50532143070545
4,3,3,0.8710049752440003,0.03261262020790123,14.59566857210496
5,3,3,0.14647095922681508,0.03175016010133269,11.45105286075049
6,3,3,0.7891887879251763,0.7086886948854096,156.545774009697
7,3,3,0.9092222456715098,0.5950789460448839,130.86421727954843
8,3,3,0.838170548530705,0.058402451625239604,19.773222907607824
9,3,3,0.7120311863871623,0.6112487584917154,104.09589211989184
10,3,3,0.3073794185374644,0.04875127944585067,11.490348001849641
11,3,3,0.35378455477098936,0.5627476663978399,44.36783235878796
0,4,3,0.2363533952237783,0.2662002290230858,8.136478177731531
1,4,3,0.08981163906322553,0.8615080754745614,70.59976978193936
2,4,3,0.19447817432203818,0.24041033874249285,39.84580672957956
3,4,3,0.6158078753671168,0.7895040680760236,153.56972600784323
4,4,3,0.9320836755651093,0.915963173420109,209.94597287612322
5,4,3,0.6910839497831097,0.4598645121101076,118.20954088382341
6,4,3,0.5628470467042563,0.7160962936001519,184.65465416915495
7,4,3,0.26375579541254224,0.7559937233842072,188.69643438494535
8,4,3,0.5271468808849665,0.3703688552825152,90.16769644140386
9,4,3,0.8043829147090844,0.6927608868779818,137.5506736278016
10,4,3,0.29507589390599864,0.8588182185276225,126.49594461348946
11,4,3,0.18333855055950088,0.5495547890714592,49.28388727848351
0,5,3,0.019732459506620614,0.04386863719528522,4.868308786950814
1,5,3,0.7433212319725496,0.6368252068254145,60.837971353612716
2,5,3,0.0382934041858366,0.979271984396945,151.13683411248147
3,5,3,0.4336796689738486,0.35951984700909845,80.19961207913533
4,5,3,0.8320847613127487,0.1811683077412788,53.98579592666634
5,5,3,0.013458558499757745,0.2777450745358132,76.27120324757482
6,5,3,0.5093353915141386,0.8297811584318653,232.1982452910693
7,5,3,0.47954870014125284,0.17470270334649896,54.18210748928243
8,5,3,0.029654940797728235,0.012520009250067021,9.98598457876936
9,5,3,0.011428526824066254,0.2135427622628202,47.306327870939434
10,5,3,0.33184400023449434,0.29235109653072444,50.47849693771539
11,5,3,0.06143107860529495,0.19404193271503745,22.452011263428037
0,6,3,0.5981735080564744,0.08603167901962683,8.99035268182952
1,6,3,0.8859202535226233,0.6180049130548959,63.98327058941792
2,6,3,0.4121337753639407,0.3237869256240319,55.679478797993056
3,6,3,0.03827219890219569,0.3921076253587059,85.26758177534558
4,6,3,0.08084240379080565,0.6461394209885927,164.92993860629568
5,6,3,0.08191454230184858,0.523554117221654,145.82828205788692
6,6,3,0.8093673338215349,0.5405895625742049,157.9078590206108
7,6,3,0.8006940028849979,0.2776740067914204,85.44480601541497
8,6,3,0.016909811354707704,0.5515042893078336,141.15366132045352
9,6,3,0.8612943252306178,0.31576747712868725,76.05088353070512
10,6,3,0.9113002243524484,0.6246240875665414,109.18862590985155
11,6,3,0.40087668463516213,0.9606289652790903,91.27952264095944
0,7,3,0.28689069833770775,0.7784157928181845,9.926756499856923
1,7,3,0.8430448852638386,0.5096025362838101,52.14028224187011
2,7,3,0.6170445529774164,0.19050403548585448,36.402916993225055
3,7,3,0.1405987267853942,0.06359843609825355,17.812313096250207
4,7,3,0.2287556137159159,0.9920051273565584,244.61426423759687
5,7,3,0.841497971175196,0.7378419270834162,203.70237964807694
6,7,3,0.8443584735081981,0.744631784812485,208.92607171655342
7,7,3,0.22014599338063867,0.661554582983465,178.68515521271388
8,7,3,0.811137639752162,0.08370795679307508,29.421413370066546
9,7,3,0.5359535338891156,0.7621734331141712,163.4868617575765
10,7,3,0.6104284489824332,0.9562068294243001,152.26062011136744
11,7,3,0.5238698831262817,0.22427242579832596,27.44390723738374
0,8,3,0.6396291484955626,0.42277971497076405,8.619349435747111
1,8,3,0.005156348033917069,0.18993578541966183,19.680569864503358
2,8,3,0.024738783415619525,0.8966402386959843,129.20063870297645
3,8,3,0.6900263853157124,0.5497714950340916,112.14241588517706
4,8,3,0.1715930195622134,0.979407327448822,220.54088647008237
5,8,3,0.6939306736886565,0.22505291801672678,63.38047985103543
6,8,3,0.2852656231218128,0.7765923015410076,197.6345382339853
7,8,3,0.05510592078168841,0.19707433338343405,52.19617766327396
8,8,3,0.5822229025860094,0.3144884649876395,76.2840578243171
9,8,3,0.2958187265655955,0.23099306593604974,49.719826054175776
10,8,3,0.32281613557530464,0.209510037317447,35.98978187026904
11,8,3,0.9669893878549964,0.7715246780432818,70.95421666539076
0,9,3,0.19493466478308674,0.7017703545391676,8.037793873015326
1,9,3,0.34739650514561404,0.25195722116554475,22.57301863683705
2,9,3,0.1040140651107091,0.4172332004455602,52.666829473942954
3,9,3,0.40178185247448894,0.6077087908293483,102.74226472228634
4,9,3,0.09284764508729115,0.06880253790760593,19.425751336050855
5,9,3,0.5048438064616992,0.2786021965162061,65.42820281051824
6,9,3,0.7425907409447408,0.8933098398769836,194.8749491553298
7,9,3,0.005290509169382895,0.9989910024227282,207.36619982084628
8,9,3,0.09016116884502079,0.07498936525407618,20.44057405043216
9,9,3,0.05618398091194032,0.20052261888535816,37.95073325497178
10,9,3,0.8843256633664335,0.2246928504758282,36.560195189496156
11,9,3,0.9855858566528506,0.47141256325488434,41.749499698621314
0,10,3,0.5201746856274987,0.16259375560751343,8.586076202708014
1,10,3,0.19841742953279573,0.9965301162564809,57.36428971804279
2,10,3,0.9333483160830192,0.1325280655525105,21.686270001648907
3,10,3,0.6545982033421369,0.5171185063032119,68.91900495945785
4,10,3,0.791791747160087,0.33561891752555273,56.05652850220964
5,10,3,0.511215678611379,0.6004717743434143,97.79849910851483
6,10,3,0.7882118923792203,0.19893789803176376,41.60078010082999
7,10,3,0.33479673167486723,0.29434844092220436,50.49315312571986
8,10,3,0.11325313441738971,0.6215422774329457,91.05271485323547
9,10,3,0.9048139767028247,0.5219960345285412,71.20877492620976
10,10,3,0.004223913508407007,0.7708275698486843,71.81610355772354
11,10,3,0.07350388060676039,0.44195622512021693,26.613196651693997
0,11,3,0.13229136395536234,0.39068728789427853,5.8073852593687825
1,11,3,0.9421499192747,0.13258105409544563,13.03909946393636
2,11,3,0.3029296862426224,0.3040299105880384,23.366386847811263
3,11,3,0.2133130511803032,0.9825093348500192,70.3974139971718
4,11,3,0.2556625525155257,0.07397095031703993,11.720265246351342
5,11,3,0.09592006679437992,0.2191224668465821,25.059590562473307
6,11,3,0.4017978829990967,0.0991227544020602,17.327711687633798
7,11,3,0.7310276403556994,0.729112859723853,73.3702789872243
8,11,3,0.6482099352415909,0.4754476559486288,46.16063857193746
9,11,3,0.250845580834519,0.32793097841596963,27.340905911355264
10,11,3,0.22743891395182814,0.27629040421082274,20.950727424677005
11,11,3,0.49581615834046866,0.7064652409660449,28.38403461526451
0,0,4,0.8647649667829787,0.5468971846408381,10.363906760452931
1,0,4,0.6340637531228465,0.7138796079500859,10.374772709396751
2,0,4,0.7544924749082648,0.47986841641041134,9.30610543457978
3,0,4,0.4371231912677318,0.05093541715896899,7.377141350090289
4,0,4,0.4002120902427818,0.1714460205543623,6.627002541445722
5,0,4,0.7229163139452544,0.5675741622491004,9.253333777882718
6,0,4,0.3723685794123146,0.49545437197723596,8.76277182477548
7,0,4,0.5525980303993004,0.0025099095778062797,5.960847134516357
8,0,4,0.08046361735719143,0.40197348843780434,5.222889003825225
9,0,4,0.594275567103534,0.5452915531621572,9.135330127468006
10,0,4,0.2809214669332072,0.2225597469879661,7.640411482710303
11,0,4,0.7424475863144008,0.22627687420567477,8.658066281241622
0,1,4,0.2988271966526831,0.8244121157197006,6.779095566623424
1,1,4,0.7575366841711616,0.7168578520701071,33.94580403499308
2,1,4,0.22636013801884003,0.013532698239445473,5.839613074188037
3,1,4,0.0044076449230693315,0.618764103068728,51.70819805131324
4,1,4,0.13978028098719586,0.9825947128549811,95.17794919306267
5,1,4,0.29576370224015924,0.20340099854729465,27.160065147406865
6,1,4,0.19559381625075667,0.7139140134258101,81.16726103755062
7,1,4,0.5488820378428916,0.08460947389780615,15.69508073482649
8,1,4,0.2099921700900459,0.03608637657388192,9.911163931533054
9,1,4,0.7784921702787021,0.5104941388176617,49.07221951069797
10,1,4,0.4846799030422758,0.00881800196126814,8.250271657083704
11,1,4,0.6393403927232835,0.605370416602657,28.559709220308328
0,2,4,0.16769630743472275,0.4358145792478285,5.160988333987198
1,2,4,0.9246826037822882,0.3261741860935068,27.413855745106268
2,2,4,0.7173399513633042,0.7947650235907372,88.80281124220366
3,2,4,0.15481361149816686,0.8152689296629986,117.71573198029746
4,2,4,0.7236336058193933,0.36218873197693613,64.8049174608392
5,2,4,0.1864099258251244,0.4894727385016706,93.39124997469108
6,2,4,0.8296645652434765,0.5728986065783983,115.27150802553491
7,2,4,0.19664176333975436,0.8331389260221775,155.26241726043213
8,2,4,0.9613006691117159,0.2865098895057189,57.604473125900256
9,2,4,0.5475975848164579,0.21815751156801255,36.63506614893903
10,2,4,0.22286359973606018,0.7826745264570876,87.89222562070067
11,2,4,0.21272669051414417,0.17038364525240945,16.7095411529568
0,3,4,0.6279879624064401,0.062021066135767744,6.58272093644386
1,3,4,0.633276129149952,0.9906331195105295,84.59562803452249
2,3,4,0.3032790372858618,0.5485570782025136,83.39437399164437
3,3,4,0.8163677514534665,0.2420580854983867,54.01755082800863
4,3,4,0.41905671700889435,0.9390056600770084,212.98599420033173
5,3,4,0.8138582852339901,0.6541885366261604,165.08617710026286
6,3,4,0.26521517056103106,0.799614052171315,203.1322711007321
7,3,4,0.9834254714034867,0.9800787484776166,243.8046523038721
8,3,4,0.8723053226599075,0.93932227147062,216.68791008644317
9,3,4,0.44852458936494555,0.11958854816235354,29.44993542019245
10,3,4,0.33538450984738344,0.3195276603529893,50.93643791994778
11,3,4,0.029706053983398317,0.5772480931209603,48.2815407823322
0,4,4,0.9909367486495766,0.47806584751815107,8.685412598013794
1,4,4,0.6809495248305892,0.6100133634995554,62.975744782747846
2,4,4,0.18915818640159343,0.7014825378078845,120.23736747407052
3,4,4,0.0450455494971731,0.32987731855715885,77.09971726678637
4,4,4,0.013139545362499061,0.9774617343708452,256.8867776790521
5,4,4,0.6618106166295956,0.94314143780944,277.23009667387106
6,4,4,0.10751234469652782,0.005506678106133034,7.797836230346434
7,4,4,0.309957639304688,0.47892101923092767,142.5057317164535
8,4,4,0.30794744829381004,0.6839374514393498,185.21660997859684
9,4,4,0.11747222616483843,0.586392419398405,134.5737294545148
10,4,4,0.9469314207950004,0.9793208030882921,171.71055045376798
11,4,4,0.977390549235605,0.7742451562791468,82.7655663940657
0,5,4,0.9044792542687089,0.27299922113324304,9.242890118300346
1,5,4,0.7961801494650353,0.46619905480819757,54.5769217848355
2,5,4,0.06542942286782805,0.3379281819239063,64.7779738234454
3,5,4,0.7170386259969244,0.5843396420706164,148.12589830891932
4,5,4,0.4559104342797371,0.6049075027323885,178.99873827865045
5,5,4,0.15148371295050145,0.12847778710502522,44.3409352176592
6,5,4,0.64672019512236,0.5233119668492489,175.09021565786955
7,5,4,0.02923457187959755,0.2881037484089838,95.80701130803209
8,5,4,0.7535208725100521,0.5816198887889052,173.23662187089167
9,5,4,0.8897329460901544,0.34991830255913137,95.43232876111333
10,5,4,0.010380039277155584,0.3873961954125227,72.80492257105996
11,5,4,0.3274278428066417,0.04134237914114458,12.159180290541514
0,6,4,0.828491091472489,0.533454565211224,10.010482928603691
1,6,4,0.11259759396041913,0.06912653775710131,13.709337970095259
2,6,4,0.024695737913711602,0.05795079080210053,15.838088901512807
3,6,4,0.8143535288722658,0.314911265934838,86.49628743383916
4,6,4,0.2489052719751651,0.5421643986062421,164.5059630727457
5,6,4,0.24919659562913243,0.25744746674424224,87.22960465387096
6,6,4,0.15823680006023388,0.4446404453635009,150.9579789014419
7,6,4,0.2760559485572227,0.356813361745568,120.20612218780862
8,6,4,0.42871034557366794,0.3930473898349045,119.7649463879187
9,6,4,0.2584218054044709,0.48040010597343197,125.0570541396569
10,6,4,0.366947042105522,0.37066173872846486,75.09822778738038
11,6,4,0.349295593297441,0.9222001630431736,100.44657430212952
0,7,4,0.33303578043732596,0.6387630783253512,8.848421545227689
1,7,4,0.30336719777517984,0.29481544677593674,37.52408732705084
2,7,4,0.31512728615391017,0.138993780405415,30.601764768307397
3,7,4,0.2702251773919264,0.40526404628224333,102.22485809385151
4,7,4,0.9002946187524032,0.8900318040218459,259.89023901003407
5,7,4,0.966974203293783,0.12354416853955585,48.41571753030346
6,7,4,0.8966985473416658,0.18347297765327342,71.52224712633112
7,7,4,0.3732753797966627,0.048383195736119156,22.526683537854783
8,7,4,0.6482792162720238,0.7255706215180251,213.69552959818515
9,7,4,0.3114418154612556,0.40886837478074334,104.81402512536714
10,7,4,0.8099721019217031,0.667936042739548,128.05078491164593
11,7,4,0.8047728967088161,0.5750723434624986,67.84125783783948
0,8,4,0.7944176886703367,0.4301264176137959,10.630693058054382
1,8,4,0.11143517283136029,0.43270409698314793,45.05929343350074
2,8,4,0.8115981436332995,0.8673965027623451,148.72409921566685
3,8,4,0.7795523385965585,0.6409521105018594,148.54288267521622
4,8,4,0.885080155097639,0.06383548910142467,26.044660710663468
5,8,4,0.3224210518232872,0.03821707096749305,18.533809564736018
6,8,4,0.10716543173998427,0.766746537602833,230.06712780298068
7,8,4,0.16124975726807989,0.9206313680584397,267.13087458148925
8,8,4,0.672786361462869,0.45193134535064616,123.92693890449533
9,8,4,0.7141498933545607,0.9041152390879045,206.99618732409826
10,8,4,0.23723420298054942,0.5313589307297047,92.98388699998421
11,8,4,0.8057173684799351,0.1808968890888405,26.917495270204952
0,9,4,0.9182962973982041,0.07759949825709445,9.922175331646548
1,9,4,0.9846218462188032,0.33627850896459377,35.67239477284461
2,9,4,0.9970471450204329,0.42915354550073814,69.57986750032528
3,9,4,0.5159239606629441,0.7877147111151467,153.0306081853314
4,9,4,0.7000843086171844,0.1978519592831518,52.22998730898509
5,9,4,0.07655877521919541,0.5576106534766946,141.10255089738186
6,9,4,0.9011414967516501,0.018893931254708396,13.602359376913977
7,9,4,0.8135826471117177,0.8693085829294263,216.62506986479076
8,9,4,0.3590617132505789,0.26127613306483777,66.09372257511684
9,9,4,0.9757037370929743,0.864999980095305,172.04649106666957
10,9,4,0.38598609699619557,0.5790104326492512,85.79982679091593
11,9,4,0.01620939199104432,0.37409580891740923,34.087931455806206
0,10,4,0.018674455363305253,0.15432856011128138,6.287303013873148
1,10,4,0.5441395433621551,0.6614337718267645,47.085674598030366
2,10,4,0.44314631723327513,0.15566956734726245,23.82561767958955
3,10,4,0.02570014744707827,0.40799041318440665,62.8130601753184
4,10,4,0.368304514558738,0.2664347435741389,51.013809221705294
5,10,4,0.42032050791090325,0.6267366294464285,119.6993211354899
6,10,4,0.4054039612521759,0.7170429281906818,141.1127487061834
7,10,4,0.9980776646486923,0.7664171440307367,148.08849230489113
8,10,4,0.15667537544190058,0.9179108769061272,154.52685804656412
9,10,4,0.43695890679381943,0.003680117819536366,10.517583468654077
10,10,4,0.27023265430982446,0.6988063421253651,77.88763448190186
11,10,4,0.9689634365996631,0.49090023356850687,41.50036394592883
0,11,4,0.5898090415158255,0.7853504712665563,11.703665479150688
1,11,4,0.7041864241408338,0.25545706888367603,16.841138352079863
2,11,4,0.6499366722126736,0.6450276121674019,45.85154932621092
3,11,4,0.7554070833545398,0.07713537975538909,15.823991617125753
4,11,4,0.8853142710276725,0.24371284536844617,32.69537790951926
5,11,4,0.2530527347954249,0.9121843839404925,98.82398299582309
6,11,4,0.22799380651608903,0.5893141629367916,67.07554537223444
7,11,4,0.6026417082776404,0.02089696259412832,11.178918834733674
8,11,4,0.23616416042627664,0.7176006842452644,73.67794879404397
9,11,4,0.7309863003941185,0.23873725076319585,27.018036190282846
10,11,4,0.6639989175927695,0.7551118305082408,55.51296068510694
11,11,4,0.2392749202329082,0.6404628274696221,27.432104706557745
0,0,5,0.18591472955295318,0.7471556257088177,6.5847911235669105
1,0,5,0.31277571604355603,0.8872321619966997,8.845193773254934
2,0,5,0.36632896636726586,0.2106118637387987,6.71557679892103
3,0,5,0.5899067902122352,0.5927043705246641,10.620306547467475
4,0,5,0.7592389399123937,0.19598516756004025,9.123485808517575
5,0,5,0.32235077827544445,0.27466467979389597,6.631879418680929
6,0,5,0.502022145104887,0.7405102757049001,9.286621871479154
7,0,5,0.5838310652976203,0.9736812930723932,10.927700750464824
8,0,5,0.2666008825731919,0.4772458798784688,9.217135831162933
9,0,5,0.713846644545666,0.37322736868109097,10.090788674843537
10,0,5,0.4572711070486637,0.5123335935671497,9.335381879320739
11,0,5,0.6502313723923658,0.9753819011692724,11.419637920096099
0,1,5,0.5026688385190886,0.2794797624257479,7.812889459218126
1,1,5,0.43139356541715,0.4481513674928004,21.202057089234486
2,1,5,0.7177664610879491,0.1289244542940382,16.267838698088
3,1,5,0.012360842571165431,0.7867476668012724,69.9843719996768
4,1,5,0.08029437505532744,0.33419808639604365,37.509096584340426
5,1,5,0.5763729453488462,0.5292374724185334,64.74474727366321
6,1,5,0.813621716473204,0.6942721390906695,86.41164844235674
7,1,5,0.5615362336483851,0.7879465435041672,92.79590225911085
8,1,5,0.6035916961612696,0.19402495419652221,28.66270512955433
9,1,5,0.2205808252164121,0.9599275874492827,87.93679437699605
10,1,5,0.9195410426141131,0.15089075272959063,19.904782277720194
11,1,5,0.20550070040934887,0.2119503103421092,13.763753223718544
0,2,5,0.688338564596957,0.01148319070354098,7.677217957420374
1,2,5,0.3752098217129797,0.7558361245752045,52.81575268281631
2,2,5,0.2115290267782305,0.5654648453676152,69.59234393885028
3,2,5,0.8209913422120398,0.8437382137843925,137.0663305007884
4,2,5,0.11457443808560841,0.16252117653190246,36.024884568269684
5,2,5,0.773050694280877,0.5444399140228525,115.46098597495028
6,2,5,0.4830605180582771,0.592440446814913,125.36454626606682
7,2,5,0.9497097563140352,0.5894775062266355,125.63131611903884
8,2,5,0.5497037162982481,0.8173068237603058,152.46384261546902
9,2,5,0.5244262091703298,0.4974719160827309,81.03788087871365
10,2,5,0.8735848104416325,0.5062632441244171,64.63868055275498
11,2,5,0.646725820158072,0.14057034910320843,18.342782915627105
0,3,5,0.32923076971827625,0.19871226834319466,5.820551577624105
1,3,5,0.010449319729087692,0.7811152214396518,71.3865345252224
2,3,5,0.13709540824039446,0.9682057600317294,153.56371002369394
3,3,5,0.770317912384969,0.44195974139007155,98.06577065040113
4,3,5,0.8330666167054226,0.9235114141139802,230.00370653198073
5,3,5,0.6646796550735621,0.6840105690309022,189.82080639547502
6,3,5,0.5755562044271939,0.05712647675011273,24.663300568770616
7,3,5,0.9084481053516957,0.5038227476097207,141.3622437508574
8,3,5,0.7143751515210081,0.512578972975671,130.33282053367603
9,3,5,0.4819000188772987,0.3614730156912771,80.1273411884984
10,3,5,0.7073898899099137,0.7799157348697229,125.03139351059446
11,3,5,0.6393729219984777,0.42311151010264003,44.85561646966758
0,4,5,0.024939445440350982,0.852513271265219,6.270680518201808
1,4,5,0.8030740722448462,0.630586436219206,70.21206823694976
2,4,5,0.7463487173472968,0.6028312578053053,115.57253608526534
3,4,5,0.38706935286873745,0.05998132086674779,21.45182633881002
4,4,5,0.5863209820164104,0.8514574833633796,250.31656371497675
5,4,5,0.23635683552876974,0.43011588071389395,138.52325958418655
6,4,5,0.9886302119030287,0.7333865600783745,244.8478403558642
7,4,5,0.5887823304656115,0.6444382330480647,207.33925813689
8,4,5,0.19907788451463437,0.5360978988860444,155.48185233670813
9,4,5,0.9901677425951613,0.8053278330278486,202.4406088325769
10,4,5,0.8531013937258002,0.14584959036845602,37.86570001573556
11,4,5,0.3441210337303031,0.3695030791919862,44.58075432439136
0,5,5,0.6570410383868319,0.5650636296323325,8.01513083631815
1,5,5,0.9330603851526195,0.017384890684758236,9.745515182675193
2,5,5,0.5590763503622822,0.6433643578100523,131.48686849532382
3,5,5,0.6171050774113157,0.4839991868624637,134.45625039872724
4,5,5,0.46898920474775607,0.1022444428472401,40.413724642781
5,5,5,0.994829766221169,0.20025078638280513,77.77587048576488
6,5,5,0.9334737092152958,0.8062815238930422,289.75910422937176
7,5,5,0.028255412388210388,0.8852312785667702,303.053138840607
8,5,5,0.4483929398895393,0.7486478241806307,240.56272142638423
9,5,5,0.339975911825939,0.706775583833451,190.66428154100643
10,5,5,0.1557623452305914,0.4174099947449509,85.84939109235175
11,5,5,0.2956446936648076,0.9084565013494119,104.81730603859818
0,6,5,0.7172501940645406,0.8913657098249219,10.005081094543298
1,6,5,0.4870095286898033,0.9131410212815683,107.56308844976037
2,6,5,0.30829788618741905,0.38681543769469706,85.37016308408285
3,6,5,0.9199486982636281,0.010430346715941008,14.077713293411563
4,6,5,0.6957540009945254,0.5083412044386975,171.22369879330438
5,6,5,0.27671945047552615,0.06079589134865604,28.494958586612128
6,6,5,0.7931538941794459,0.27819843506888486,109.54864186656486
7,6,5,0.9986391120657998,0.6808296166132753,248.1279073948684
8,6,5,0.7043004302256007,0.9503436558214108,311.21217024448464
9,6,5,0.47482912579337977,0.8462578093231611,235.45521870099606
10,6,5,0.7954633498396202,0.16956089966157728,44.70328545592814
11,6,5,0.5325061124397573,0.7559600828802734,93.65938626033163
0,7,5,0.574632911692479,0.04869574881291727,7.187771426488566
1,7,5,0.9662299802235342,0.29904418377732545,41.57587929602926
2,7,5,0.9426874804292175,0.7361164817107902,154.7628982758656
3,7,5,0.5892652894779268,0.9519456632368206,258.6647619462047
4,7,5,0.2295584237041064,0.9241391379003593,292.930845664534
5,7,5,0.49535486919234273,0.359876099775835,130.55660863196732
6,7,5,0.43565498286437543,0.42387496355166043,154.35828406703013
7,7,5,0.33097052017618167,0.7724122451297035,267.03842353857436
8,7,5,0.6037500670232953,0.8881881465906313,283.74853765399246
9,7,5,0.09468638146306974,0.5489008050654373,146.87573307661944
10,7,5,0.11575757718898316,0.6897850155295213,139.34021319147305
11,7,5,0.9696883321348269,0.12326048691117542,25.863018757594173
0,8,5,0.9528947275526201,0.18118929652107152,10.799026763668586
1,8,5,0.3800014145294295,0.033012560179312866,10.023555661309477
2,8,5,0.9875759548452343,0.4016877414416937,81.39638641523442
3,8,5,0.7182306450921885,0.8023808103223725,202.12785748750468
4,8,5,0.9242317085892221,0.3789193082128448,118.02157358649649
5,8,5,0.3318044812709412,0.4163742883870162,133.39007034325383
6,8,5,0.8426055292261413,0.34031116372419035,119.35706182939504
7,8,5,0.6049224057992506,0.4897730236045522,160.91897403576576
8,8,5,0.8418139823787437,0.1860961431017908,62.92419065803414
9,8,5,0.0878369290597415,0.24448775205036188,62.739523244487486
10,8,5,0.3504948614782295,0.719506952807687,132.74589563832737
11,8,5,0.42919598211444454,0.8992733506518391,97.0166215861479
0,9,5,0.8026482835613491,0.39180930775859957,10.67896701102064
1,9,5,0.2420697548611681,0.36678949393520843,37.79410058460462
2,9,5,0.0033322772919091026,0.9152671930752474,144.0304659641292
3,9,5,0.3886563451073852,0.9224212878304331,193.45150987831877
4,9,5,0.9215931319496566,0.827309503155579,208.77364768575603
5,9,5,0.1526238758077414,0.767851375841337,205.5240892877497
6,9,5,0.749994459623443,0.6064795994441817,173.14410005630972
7,9,5,0.9474836190516686,0.8297153966545707,228.32951959902366
8,9,5,0.2507770155656568,0.7063031663342813,176.81078773507133
9,9,5,0.1574392594796008,0.5738526398425023,122.8692084621444
10,9,5,0.34305533571646807,0.056825382502037725,15.804843070236423
11,9,5,0.2923205418355934,0.04259270732970899,8.898514538814828
0,10,5,0.2704131767581479,0.6357218335430572,8.41767082893097
1,10,5,0.4744876227594702,0.2399937024851717,23.14345101452119
2,10,5,0.5586037964227293,0.08991265875875032,17.812707741277272
3,10,5,0.006347476001110741,0.17923856683358852,31.738192674996206
4,10,5,0.8434576971052345,0.0318103060461048,16.003706604217427
5,10,5,0.13603392792337743,0.4366530982676823,91.87294484456764
6,10,5,0.7624420374753139,0.06098673579519254,22.628140061563318
7,10,5,0.08243690470409959,0.9517895205499091,190.12269508140105
8,10,5,0.763761153364984,0.8034591204977453,152.26040816207467
9,10,5,0.3633931936773135,0.3998164097742918,66.28380641993832
10,10,5,0.241745862110487,0.7083929215903936,86.04363516188582
11,10,5,0.758625483039149,0.95824881318318,70.09278384059452
0,11,5,0.055819149536616375,0.07714783710331075,5.317269744979577
1,11,5,0.44877361511359204,0.07039080479821447,10.158336354886028
2,11,5,0.9008256383327532,0.5939733035875155,48.02709789846364
3,11,5,0.9072852358789412,0.27908355939111174,32.80521298852562
4,11,5,0.468881293183638,0.6501830035518193,72.22303027508644
5,11,5,0.8310449656508918,0.5839659478879452,73.01461242997615
6,11,5,0.6678914318545452,0.04716146621188355,13.52290127048065
7,11,5,0.2617140506087471,0.4705661971527314,56.56430524279082
8,11,5,0.35755840569708597,0.5357842447970156,60.59089615050465
9,11,5,0.9276189989088249,0.2261608826755207,30.060961787011188
10,11,5,0.8821012380772483,0.9961054539054048,74.6337282272615
11,11,5,0.9576279927537044,0.8913423748283714,42.105263289974864
0,0,6,0.22119528649355513,0.5239503794267973,7.170819458152893
1,0,6,0.15085713741486573,0.11306593040741564,5.5391361942301
2,0,6,0.12322318180711189,0.9322781059213612,9.665634062626054
3,0,6,0.4779679546181437,0.30646285012083185,8.51016675513285
4,0,6,0.25742220251992387,0.0286511442727988,7.560700222947917
5,0,6,0.9464418322439493,0.15312441933031606,10.252766613152286
6,0,6,0.4909424621118489,0.18278298816353022,8.905063421480426
7,0,6,0.7208912195238542,0.12163343627375611,8.02556095547972
8,0,6,0.9962322660739507,0.16563768369995346,11.678251264469733
9,0,6,0.43533776323883855,0.09104223576422654,7.870823797355837
10,0,6,0.021464328280912603,0.521943539338748,5.117655201804127
11,0,6,0.015101580588801289,0.8418312670837649,8.000667453237517
0,1,6,0.4716963821413963,0.3422337026964669,8.638033359200845
